basalt	form	6	whereas basalt forms a a and pahoehoe lava , andesite generally produces blocky lava , which contains smooth-sided , angular fragments blocks that are not as splintery or vesicular as a a lava fragments	basalte	former		
basalt	form	7	hall rested rocks in a hot iron foundry and showed that molten basalt forms crystals if cooled slowly	basalte	former		
basalt	form	8	the hexagonal columns of fingal s cave in scotland were formed by flood basalts , which can spill from fissures in the crust to form plateaus hundreds of feet deep	basalte	former		
basalt	form	9	since komatiites were discovered in 1969 , the prevailing theory held that they formed , like the basalt lavas common today , at shallow depths and low pressures	basalte	former		
basalt	form	10	23 catherine hickson above examines columns of basalt formed from cooling lava about 10,000 years ago near today s whistler , b.c	basalte	former		
basalt	form	11	almost all of the magma erupted from hawaii s volcanoes forms dark gray to black volcanic rock called basalt , generally in the form of lava flows and , less commonly , as fragmented lava such as volcanic bombs , cinders , pumice , and ash	basalte	former		
cone	run	1	a littoral cone is a cone formed on a lava flow when it runs into a body of water , usually the sea	cône	donner	1	en ces lieux se produisit indubitablement une éruption dont les coulées se jetèrent dans la mer; et le contact entre l eau et la roche en fusion , très explosif , donna naissance aux deux cônes littoraux
cone	run			cône	donner	2	ces épanchements de lave fluide donnent naissance à des cônes aux pentes très douces appelés volcans-boucliers
cone	build	1	fissure eruptions and lava plateaus we think of volcanic eruptions as building a cone or mountain from a central vent	cône	ouvrir	1	il est truffé de carrières ouvertes dans des cônes volcaniques multicolores où alternent les coulées de lave noirâtre refroidie et les couches de pouzzolanes rougies par les émissions de fumerolles
cone	build	2	later volcanic activity built a small cinder cones in the lake called wizard island , which today provides a mute reminder of past activity figure 4.19	cône	ouvrir	2	les deux explosions ouvrirent des fissures dans un petit cône volcanique et des coulées de lave s épanchèrent et recouvrirent tout le fond du cratère du vésuve
cone	build	3	their overall broad shapes result from the extrusion of very fluid low viscosity basalt lava that spreads outward from the summit area , in contrast to the vertical accumulation of airfall tephra around scoria-cone vents , and the build-up of viscous lava and tephra around stratovolcanoes	cône	ouvrir		
cone	build	4	powerful fountaining episodes hurled molten rock 450 meters into the air and built a cone of lava fragments that quickly became the tallest landmark on the rift zone	cône	ouvrir		
cone	build	5	because these lavas are more viscous stickier than basalt , they tend to form thicker flows that travel shorter distances from the vent; consequently , andesite and dacite lavas typically build tall cones with steep slopes of more than 20 degrees	cône	ouvrir		
cone	build	6	some ejected material may land near the vent and build a cone structure , whereas smaller particles will be carried great distances by the wind	cône	ouvrir		
cone	build	7	they are typically steep-sided , symmetrical cones of large dimension built of alternating layers of lava flows , volcanic ash , cinders , blocks , and bombs and may rise as much as 8,000 feet above their bases	cône	ouvrir		
cone	build	8	explosive eruptions caused by gas rapidly expanding and escaping from molten lava formed cinders that fell back around the vent , building up the cone to a height of 1,200 feet	cône	ouvrir		
cone	build	9	cinder cones are built from ejected lava fragments and are usually less than 300 meters 1000 feet high	cône	ouvrir		
cone	build	10	was formed about 1,340 years ago in a process called fire-fountaining , where lava boils like a pot of porridge and spews showers of basaltic bombs which build up the cone	cône	ouvrir		
cone	build	11	the most voluminous of these post-caldera eruptions have built the volcanic cone of wizard island on the western side of the lake	cône	ouvrir		
cone	build	12	after centuries of sporadic ejections of lava and ash that built its scenic cone , st	cône	ouvrir		
cone	build	13	these built an aesthetically pleasing cone , while finer ash fell over a much larger area , burning and eventually covering the village of paricutin	cône	ouvrir		
cone	build	14	the tephra accumulates near the central vent and builds a cinder cones	cône	ouvrir		
cone	build	15	heat from friction melts the crust , releasing magma that erupts and builds rows of cones such as the cascade range	cône	ouvrir		
cone	build	16	with successive eruptions , however , they can still build up into huge , cone-shaped peaks such as mount kilimanjaro in tanzania	cône	ouvrir		
cone	build	17	a fountain of molten rock builds a new cone , which rose 300 feet 90 meters in just six days	cône	ouvrir		
cone	build	18	and , since mars has no moving plates , the hot spot keeps pumping up magma in the same place , building up the volcano s cone	cône	ouvrir		
cone	build	19	composite volcano , a steep volcanic cone built by both lava flows and pyroclastic eruptions	cône	ouvrir		
cone	build	20	rather than building a cone , these long , narrow cracks pour forth a low-viscosity hawaiian-type lava , blanketing a wide area	cône	ouvrir		
cone	build	21	alternating layers of ash and lava build up a steep cone , known as a stratovolcano or composite cone	cône	ouvrir		
cone	build	22	cinder cone , a volcanic cone built entirely of loose fragmented material pyroclastics	cône	ouvrir		
cone	build	23	this continues , building up the cone until it can t support itself. later we visited debris from the avalanche - chunks of rock hundreds of feet tall , standing like mini-mountains on the flat plain	cône	ouvrir		
cone	build	24	during 9 years of activity , par\edcutin built a prominent cone , covered about 100 square miles with ashes , and destroyed the town of san juan	cône	ouvrir		
cone	build	25	cinder cones as the name suggests , cinder cones are built from ejected lava fragments	cône	ouvrir		
cone	build	26	the highest volcanic landform of historic age in hawaii is the cone being built by the 1983-to-present pu u o o eruption	cône	ouvrir		
cone	build	27	end of eruptions from puu oo in all , 44 episodes of high fountaining at the puu oo vent built a cinder-and-spatter cone 842 feet 257 m high and covered 15 square miles 40 square km with lava	cône	ouvrir		
cone	build	28	spatter cone , a low , steep-sided cone of spatter built up on a fissure or vent	cône	ouvrir		
cone	build	29	a cone can build so steeply that it can t support itself and so collapses in huge landslides that send debris miles down-slope - a process discovered in hawaii	cône	ouvrir		
cone	build	30	growth profiles of kilauea s newest volcanic cone , built during the pu u o o eruption	cône	ouvrir		
cone	build	31	a spatter cone is a low , steep-sided cone of spatter built up on fissure or vent; it is usually of basaltic material bates and jackson , 1980 , p	cône	ouvrir		
cone	build	32	eruptions of andesitic lava flows between 1953 and 1960 built a new cone on trident s southwest flank , adding yet another to the volcano s older complex of three overlapping cones hence the name trident	cône	ouvrir		
cone	start	1	four days later , episode 51 started from a fissure on the puu oo cone slightly higher than the episode 50 fissure	cône	ouvrir	1	il est truffé de carrières ouvertes dans des cônes volcaniques multicolores où alternent les coulées de lave noirâtre refroidie et les couches de pouzzolanes rougies par les émissions de fumerolles
cone	start	2	in 1943 a cinder cones started growing on a farm near the village of par\edcutin in mexico	cône	ouvrir	2	les deux explosions ouvrirent des fissures dans un petit cône volcanique et des coulées de lave s épanchèrent et recouvrirent tout le fond du cratère du vésuve
crater	coat	1	sunshine yellow sulfur coats some of the crater s sheer rock faces	cratère	recouvrir	1	pour ne plus le laisser partir en fumée , des scientifiques russes projettent de recouvrir ledit cratère d un couvre-chef pyramidal de 9 mètres de côté
crater	coat			cratère	recouvrir	2	les deux explosions ouvrirent des fissures dans un petit cône volcanique et des coulées de lave s épanchèrent et recouvrirent tout le fond du cratère du vésuve
crater	coat			cratère	recouvrir	3	les champs fumerolliens du volcan vulcano recouvrent une partie de la lèvre nord du cratère
crater	hurl	1	although large eruptions and lava flows are uncommon , smaller eruptions occur very frequently and often hurl blobs of lava above the crater rim	cratère	précipiter	1	ainsi , en 1638 , les japonais précipitèrent de nombreux chrétiens dans le cratère de l unzen-dake
crater	hurl	2	the gases , lava and flying rocks hurled from the depths make the crater far too dangerous for human exploration	cratère	précipiter	2	selon la légende , il tomba ou se précipite ? dans un des cratères de l etna , qui ne rejeta qu une de ses sandales
crater	hurl	3	such collapses , in turn , could hurl rock fragments onto the crater floor and possibly trigger small pyroclastic flows through the crater breach and down the north flank of the mountain toward spirit lake	cratère	précipiter		
debris	want	1	scientists want to find out how often these debris flows sweep down a mountainside without warning	débris	devoir	1	en outre , des artificiers essayeront de faire sauter un éperon rocheux dont les débris devraient , eux aussi , tomber dans le chenal
dome	enlarge	1	whenever the composite dome enlarges , chances increase for collapses of its steep , irregular sides	dôme	augmenter	1	la pression augmente la partie méridionale du dôme tient bon
dome	enlarge	2	helens from johnston ridge on march 30 , 1987 photograph by lyn topinka; through april 1990 , the composite dome inside the crater has not enlarged since the last eruptive period in october 1986	dôme	augmenter		
dome	blow	1	pfs are formed by the collapse of lava domes or by blasts that blow out the side of a mountain or explode skyward , then fall back to earth and spread for miles	dôme	faire	1	dans le deuxième cas , la roche fondue forme un bouchon très résistant à la sortie de la cheminée ; les gaz emprisonnés dessous le poussent et le font monter , construisant lentement un dôme de lave
dome	blow	2	for neuberg , this pattern sounds the alarm that the dome is about to blow--as happened in july 2001 , showering the nearby village of salem with cherry-sized pumice stones	dôme	faire	2	au sommet , un superbe point de vue vous fera découvrir les dômes qui dessinent le relie : le rotaro , le san angelo.
dome	blow	3	helens that build lava domes and blow their tops in violent , explosive eruptions	dôme	faire	3	théodore monod , qui fit la célébrité de ce dôme , échafauda plusieurs hypothèses
dome	blow	4	november 27 , 1999 , p.a16 ecuado : volcano blows stack quito - ecuador s capital was blanketed by ash yesterday after the guagua pichincha volcano exploded , blowing off its dome and spewing smoke and debris 15 kilometres into the air	dôme	faire		
dome	appear	1	the basaltic domes on the moon appear to be the lunar equivalents of shield volcanoes found on earth	dôme	sortir	1	dôme masc. , si la lave , en sortant de la bouche du volcan , est trop pâteuse pour s écouler , elle s accumule sur place et forme comme un gros pâté hérissé de blocs , c est un dôme
dome	appear			dôme	sortir	2	au bord du plan d eau , une épaisse colonne de fumée sort d un vaste dôme , jaune lui aussi : sa forte odeur de dioxyde de soufre monte jusqu à nous et irrite nos muqueuses
dome	appear			dôme	sortir	3	il en sortit un dôme de lave pâteuse qui engloutit l exploitation ! la seconde éruption provoquée eut lieu en 1941 sur le vésuve , en italie
dome	appear			dôme	sortir	4	dans le cas d un cratère obstrué par un dôme solidifié de lave , la nuée sort latéralement , elle est dirigée et plus dévastatrice voir l éruption décrite plus haut de la montagne pelée en 1902
dome	grow	1	following the 18 may 1980 eruption , the growing lava dome and other products and processes of mount st	dôme	augmenter	1	la pression augmente la partie méridionale du dôme tient bon
dome	grow	2	following several days of strong explosive activity , a series of lava domes grew in redoubt s summit crater during the next four months	dôme	augmenter		
dome	grow	3	bottom seen in august 1985 from the same station; the dome has grown considerably wider and another 220 feet higher photographs by lyn topinka	dôme	augmenter		
dome	grow	4	this viscous lava dome began to erupt in 1922 and is still growing toda ! an empirical example of dome growth through time is shown in the illustration below for the mt	dôme	augmenter		
dome	grow	5	in general , there are two end-member types of flow : nu\c9e ardentes -- these contain dense lava fragments derived from the collapse of a growing lava dome or dome flow , and pumice flows -- these contain vesiculated , low-density pumice derived from the collapse of an eruption column	dôme	augmenter		
dome	grow	6	a volcanic dome growing in the mount st	dôme	augmenter		
dome	grow	7	these eruptions are often associated with growing lava domes , such as that at mt	dôme	augmenter		
dome	grow	8	in the past few years , the volcano has calmed , but the dome continues to grow and collapse	dôme	augmenter		
dome	grow	9	the plume , rising on 22 january from the most recent , growing dome , is inset into a hole blasted on 17 september 1996 into the next oldest dome , formed since november 1995	dôme	augmenter		
dome	grow	10	collapse of a growing lava dome generates the nu\e9e ardente	dôme	augmenter		
dome	grow	11	this photograph , taken in 1977 , shows the growing composite dome of bezymianny rising above the crater rim	dôme	augmenter		
dome	grow	12	if the dome grows as it is , something has to give one way or another, said dr	dôme	augmenter		
dome	grow	13	when the sides of the growing dome become too steep , rock avalanches away	dôme	augmenter		
dome	grow	14	few nearby residents heeded earlier calls to evacuate the area as the lava dome grew to three times its usual size	dôme	augmenter		
dome	grow	15	a dome grows largely by expansion from within	dôme	augmenter		
dome	grow	16	:45 a.m. , august 18 the dome is already growing internally , but we have not seen any discrete event yet , for example , an explosion , a change in the character of seismicity or deformation	dôme	augmenter		
dome	grow	17	more than 500 similar small explosions occurred sporadically until 1986 , during times when the dome was not growing	dôme	augmenter		
dome	grow	18	considerable hazards still exist in the immediate vicinity of the volcano s present summit--the amphitheater-like crater , with its episodically active and growing composite lava dome	dôme	augmenter		
dome	grow	19	during this time , the dome grew not only as lava was added to its surface extrusion but also as magma entered and inflated the dome as if a water balloon were being filled intrusion	dôme	augmenter		
dome	grow	20	helens as a volcanic dome grew within the crater of the volcano	dôme	augmenter		
dome	grow	21	during the 1989-1990 eruption of redoubt volcano in alaska several lava domes grew and collapsed near the summit of the volcano	dôme	augmenter		
dome	grow	22	helens , a volcanic dome began to grow within the crater	dôme	augmenter		
dome	grow	23	the flow was generated from the explosive collapse of a growing lava dome at the summit of the volcano , which then swept down on the city	dôme	augmenter		
dome	grow	24	slowly rising lava domes may grow for months or for several years in the aftermath of explosive eruptions	dôme	augmenter		
dome	grow	1	following the 18 may 1980 eruption , the growing lava dome and other products and processes of mount st	dôme	faire	1	dans le deuxième cas , la roche fondue forme un bouchon très résistant à la sortie de la cheminée ; les gaz emprisonnés dessous le poussent et le font monter , construisant lentement un dôme de lave
dome	grow	2	following several days of strong explosive activity , a series of lava domes grew in redoubt s summit crater during the next four months	dôme	faire	2	au sommet , un superbe point de vue vous fera découvrir les dômes qui dessinent le relie : le rotaro , le san angelo.
dome	grow	3	bottom seen in august 1985 from the same station; the dome has grown considerably wider and another 220 feet higher photographs by lyn topinka	dôme	faire	3	théodore monod , qui fit la célébrité de ce dôme , échafauda plusieurs hypothèses
dome	grow	4	this viscous lava dome began to erupt in 1922 and is still growing toda ! an empirical example of dome growth through time is shown in the illustration below for the mt	dôme	faire		
dome	grow	5	in general , there are two end-member types of flow : nu\c9e ardentes -- these contain dense lava fragments derived from the collapse of a growing lava dome or dome flow , and pumice flows -- these contain vesiculated , low-density pumice derived from the collapse of an eruption column	dôme	faire		
dome	grow	6	a volcanic dome growing in the mount st	dôme	faire		
dome	grow	7	these eruptions are often associated with growing lava domes , such as that at mt	dôme	faire		
dome	grow	8	in the past few years , the volcano has calmed , but the dome continues to grow and collapse	dôme	faire		
dome	grow	9	the plume , rising on 22 january from the most recent , growing dome , is inset into a hole blasted on 17 september 1996 into the next oldest dome , formed since november 1995	dôme	faire		
dome	grow	10	collapse of a growing lava dome generates the nu\e9e ardente	dôme	faire		
dome	grow	11	this photograph , taken in 1977 , shows the growing composite dome of bezymianny rising above the crater rim	dôme	faire		
dome	grow	12	if the dome grows as it is , something has to give one way or another, said dr	dôme	faire		
dome	grow	13	when the sides of the growing dome become too steep , rock avalanches away	dôme	faire		
dome	grow	14	few nearby residents heeded earlier calls to evacuate the area as the lava dome grew to three times its usual size	dôme	faire		
dome	grow	15	a dome grows largely by expansion from within	dôme	faire		
dome	grow	16	:45 a.m. , august 18 the dome is already growing internally , but we have not seen any discrete event yet , for example , an explosion , a change in the character of seismicity or deformation	dôme	faire		
dome	grow	17	more than 500 similar small explosions occurred sporadically until 1986 , during times when the dome was not growing	dôme	faire		
dome	grow	18	considerable hazards still exist in the immediate vicinity of the volcano s present summit--the amphitheater-like crater , with its episodically active and growing composite lava dome	dôme	faire		
dome	grow	19	during this time , the dome grew not only as lava was added to its surface extrusion but also as magma entered and inflated the dome as if a water balloon were being filled intrusion	dôme	faire		
dome	grow	20	helens as a volcanic dome grew within the crater of the volcano	dôme	faire		
dome	grow	21	during the 1989-1990 eruption of redoubt volcano in alaska several lava domes grew and collapsed near the summit of the volcano	dôme	faire		
dome	grow	22	helens , a volcanic dome began to grow within the crater	dôme	faire		
dome	grow	23	the flow was generated from the explosive collapse of a growing lava dome at the summit of the volcano , which then swept down on the city	dôme	faire		
dome	grow	24	slowly rising lava domes may grow for months or for several years in the aftermath of explosive eruptions	dôme	faire		
dome	create	1	on montserrat , magma is pushing up into the crater , creating a bulging dome of jagged gray rock	dôme	faire	1	dans le deuxième cas , la roche fondue forme un bouchon très résistant à la sortie de la cheminée ; les gaz emprisonnés dessous le poussent et le font monter , construisant lentement un dôme de lave
dome	create	2	a sluggish pace would create a lava dome	dôme	faire	2	au sommet , un superbe point de vue vous fera découvrir les dômes qui dessinent le relie : le rotaro , le san angelo.
dome	create	3	on sunday scientists had predicted that a large explosion , eclipsing the 1945 eruption that created a lava dome on the summit and ash falls in wellington , was imminent	dôme	faire	3	théodore monod , qui fit la célébrité de ce dôme , échafauda plusieurs hypothèses
dome	create	4	consequently , a laccolith can occasionally be detected because of the dome it creates at the surface figure 4.22b	dôme	faire		
dome	create	5	the lava , however , pours from a single vent , rather than a crack , creating a dome-shaped mountain	dôme	faire		
dome	create	6	the researchers measured the shock wave created by a dome collapse on june 8 , 1991 , and then calculated the pent-up energy required to generate it - the equivalent of about 12,000 tons of tnt	dôme	faire		
dome	create	7	more magma pushes against the dome , creating rockslides that expose fresh magma in a flash	dôme	faire		
dome	generate	1	collapse of a growing lava dome generates the nu\e9e ardente	dôme	faire	1	dans le deuxième cas , la roche fondue forme un bouchon très résistant à la sortie de la cheminée ; les gaz emprisonnés dessous le poussent et le font monter , construisant lentement un dôme de lave
dome	generate	2	the earth s longest historical dome-building event has generated the santiaguito dome in guatemala	dôme	faire	2	au sommet , un superbe point de vue vous fera découvrir les dômes qui dessinent le relie : le rotaro , le san angelo.
dome	generate	3	one theory suggests that they are generated by dome formation within a rift , followed by localized extrusion of lava along one of the rift fractures	dôme	faire	3	théodore monod , qui fit la célébrité de ce dôme , échafauda plusieurs hypothèses
dome	generate	4	although the term nu\e9e ardente is now applied to all pyroclastic flows generated by dome collapse , it is somewhat of a misnomer to describe these features as a glowing cloud. a more precise term would be glowing avalanche	dôme	faire		
eruption	notify	1	when usgs scientists recognize a potential hazard , such as an impending eruption , they notify the appropriate government officials , who in turn are responsible for advising the public to evacuate certain areas or to take other actions to insure their safety	éruption	déclarer	1	mais , en avril 1980 , quelques semaines avant l éruption du mont saint-helens aux etats-unis , il déclare sur place qu il n y a rien à craindre et qu il serait stupide de procéder à une évacuation des populations
eruption	notify			éruption	déclarer	2	les activités volcaniques semblent s intensifier et une plus forte éruption paraît vraisemblable , a déclaré toshimitsu niibe , de l agence météorologique
eruption	notify			éruption	déclarer	3	afin de pouvoir faire face à toute éventualité , il faut d abord étudier les possibilités d une éventuelle éruption , a déclaré à l asahi shimbun le sismologue yoshiaki ida de l université de tokyo
eruption	arise	1	these flank eruptions arise when magma beneath the summit exerts such pressure on the walls of the pipe or fissure in which it flows that the rock cracks	éruption	survenir	1	a l occasion de l éruption survenue en 1958 à l île faial , aux açores , il donne son avis d expert , pour la première fois : pas de panique
eruption	arise			éruption	survenir	2	elle pourrait s expliquer , estime-t-il , par une petite éruption survenue en 1990 dans la zone tropicale et qui nous aurait échappé
eruption	arise			éruption	survenir	3	des dizaines d éruptions surviennent chaque année sur la terre sans qu il ait jamais été établi de relations entre elles
eruption	arise			éruption	survenir	4	depuis seize ans que l observatoire de l institut physique du globe ipg s est installé 20 kilomètres plus bas , les vingt-huit éruptions survenues ont toutes été prévues
eruption	arise			éruption	survenir	5	a : éruption survenant sous un glacier avec accumulation de pillow-lavas dans un lac captif sous la glace
eruption	arise			éruption	survenir	6	<#sa-10-19> n°534 la ceinture de feu les démons en fureur après 635 ans de léthargie , le pinatubo , aux philippines , a explosé à la mi-juin : la plus importante éruption du siècl ! au japon , l éruption du mont unzen , survenue le 3 juin , n est pas encore terminée
eruption	arise			éruption	survenir	7	la débâcle du glacier , consécutive à la fonte des glaces provoquée par la précédente éruption , survenue début octobre le monde du 7 novembre , a provoqué des dégâts considérables
eruption	arise			éruption	survenir	8	un troisième type d éruption peut survenir sur les flancs du volcan par la libération explosive de jets de magma à partir de fissures radiales
eruption	arise			éruption	survenir	9	<#mon-7-117> le monde du 7 novembre 1996 , page 1 un glacier en colère la crue du glacier islandais vatnajökull , consécutive à la fonte des glaces causée par l éruption du volcan grimsvötn survenue début octobre , a commencé mardi 6 novembre
gas	discharge	1	a volcano is essentially an opening or a vent through which this magma and the dissolved gases it contains are discharged	gaz	dégager	1	une éruption moyenne dégage moins de gaz toxiques qu une centrale électrique brûlant du charbon
gas	discharge	2	some mild eruptions merely discharge steam and other gases , whereas other eruptions quietly extrude quantities of lava	gaz	dégager	2	a pompéi , la mort frappe ceux qui se sont réfugiés dans les caves et à l intérieur des maisons pour échapper à la pluie de ponces : ils mourront asphyxiés par les gaz irrespirables que dégagent les pyroclastites en refroidissant
gas	discharge	3	79 , great quantities of ash-laden gas are violently discharged to form cauliflower-shaped cloud high above the volcano	gaz	dégager	3	il faut attribuer partiellement cette particularité au fait que la combinaison de certains gaz avec l oxygène de l air dégage de la chaleur pyromagma
gas	discharge	4	these new methods include monitoring the changes i : the composition and amount of volcanic gases discharged such as sulfur dioxide , carbon dioxide , hydrogen , helium , and radon; the magnetic and gravitational fields of the volcano; and the various geoelectrical properties of the volcano	gaz	dégager	4	en se dégageant dans l atmosphère , les gaz volcaniques s oxydent et se condensent
gas	discharge			gaz	dégager	5	ceux-ci auraient succombé aux perturbations climatiques engendrées par les milliers de tonnes de poussières et de gaz dégagées par les éruptions
gas	discharge	1	a volcano is essentially an opening or a vent through which this magma and the dissolved gases it contains are discharged	gaz	libérer	1	sa bordure nord libère des gaz en grande quantité
gas	discharge	2	some mild eruptions merely discharge steam and other gases , whereas other eruptions quietly extrude quantities of lava	gaz	libérer	2	sous le plancher de la cuve , 185 minuscules cathéters reliés à une arrivée d azote , libèrent de petites bulles de gaz
gas	discharge	3	79 , great quantities of ash-laden gas are violently discharged to form cauliflower-shaped cloud high above the volcano	gaz	libérer	3	en 1986 , l éruption du lac volcanique de nyos au cameroun libéra une nuée de gaz toxiques et provoqua la mort de 1 700 personnes
gas	discharge	4	these new methods include monitoring the changes i : the composition and amount of volcanic gases discharged such as sulfur dioxide , carbon dioxide , hydrogen , helium , and radon; the magnetic and gravitational fields of the volcano; and the various geoelectrical properties of the volcano	gaz	libérer	4	après avoir libéré violemment gaz et vapeur d eau , le volcan sicilien vomit désormais des fontaines de lave par les multiples fissures ouvertes entre 2 500 et 2 700 mètres
gas	discharge			gaz	libérer	5	le stromboli libère aussi des gaz en abondance et , selon la direction du vent , une grande prudence s impose
gas	discharge			gaz	libérer	6	1986 21 août du gaz carbonique libéré par le lac nyos au cameroun asphyxie 1746 personnes
gas	discharge			gaz	libérer	7	les bulles s agglomèrent en mousse sous le toit pour s organiser en poche de gaz et se libérer brusquement au bout d un temps qui varie avec le débit d azote , la viscosité et la tension superficielle du simili magma
gas	discharge			gaz	libérer	8	20 à 30 jets se succèdent pendant des phases de deux minutes , séparées par 15 à 20 minutes de repos durant lesquelles des gaz sont bruyamment libérés
gas	discharge			gaz	libérer	9	dressé dans le paysage , libérant régulièrement un panache de cendres et de gaz , émettant des grondements , changeant souvent d aspect , il se comporte comme un être vivant gigantesque
gas	discharge			gaz	libérer	10	ind 98.4.07 le kawah idjen en indonésie libère en abondance des gaz soufrés dioxyde de soufre
gas	discharge			gaz	libérer	11	le lac nyos , long de 1800 m et profond de 208 m , a libéré un nuage de gaz carbonique
gas	discharge			gaz	libérer	12	en cas de reprise d activité , les microséismes engendrés par la montée du magma , peuvent fissurer les parois du lac et l amener à se vidanger ou libérer de grandes nappes meurtrières de gaz toxiques
gas	discharge			gaz	libérer	13	le cratère libère aussi des gaz faits d un mélange d eau et d éléments comme le soufre , le chlore , le fluor , le carbone , l azote et une centaine d éléments mineurs dont des hallogènes , des éléments alcalins sodium , potassium
gas	discharge			gaz	libérer	14	a la différence des lacs acides , au fond desquels des fumerolles libèrent toutes sortes de gaz toxiques , aucune source ne vient polluer ses eaux claires
gas	discharge			gaz	libérer	15	fountain paint pot sont des mares boueuses qui clapotent doucement en libérant leurs gaz
gas	discharge			gaz	libérer	16	les édifices rendus instables s effondrent , libérant instantanément et violemment les gaz
gas	discharge			gaz	libérer	17	sur la lèvre sud , deux champs fumerolliens , gendol et woro , libèrent , par de petits orifices , des gaz sous pression
gas	discharge			gaz	libérer	18	de nombreux cratères s emboîtent les uns dans les autres , dont le bembow et le marum ; des évents libèrent furieusement des panaches de gaz sous pression
gas	discharge			gaz	libérer	19	l alternance des styles explosif - effusif est assez classique , le second succédant au premier lorsque la majorité des gaz a été libérée
gas	discharge			gaz	libérer	20	en refroidissant , les coulées de lave libèrent des tonnes de gaz qui se propagent sur l ensemble de l île et contaminent les cultures et les eaux de surface
gas	discharge			gaz	libérer	21	il libère alors peu à peu le gaz qu il contenait à l état dissous , un peu comme une boisson gazeuse quand on a débouché prudemment la bouteille
gas	discharge			gaz	libérer	22	les gaz s en libèrent brutalement , pulvérisant la lave en cendres fines
gas	discharge			gaz	libérer	23	certains volcans de cet alignements présentent des risques importants car leur lac de cratère a libéré des gaz toxiques : 37 morts au lac monoun en 1984 et 1 746 morts au lac nyos en 1986
gas	inject	1	large eruption columns inject ash particles and sulfur-rich gases into the troposphere and stratosphere and these clouds can circle the globe within weeks of the volcanic activity	gaz	injecter	1	le panache de l explosion injecta des millions de tonnes de gaz et de particules dans la haute atmosphère
gas	inject	2	the scientists inject simulated volcanic gases through pipes at the base of the chimney	gaz	injecter	2	la position latitudinale du volcan est importante car elle commande dans quelle partie de la stratosphère sont injectés les cendres et les gaz volcaniques
gas	float	1	some of this froth is so light--because of the many gas bubbles--that it floats on water	gaz	créer	1	liquéfié par condensation , ce soufre s accumule autour de chaque sortie de gaz , se refroidit et crée d énormes dépôts solides
gas	float	2	oil tanks and gas tanks float away and spread burning oil around the place, said simon day of the benfield greig geohazard research centre at university college london	gaz	créer		
