cinder	cone	from the barren , red cinder cones on the summit of mauna kea to the fern-lined craters and black sand beaches of puna , volcanic activity has combined with the subtropical climate to create the scenery that draws visitors from all over the world	0	scorie	cône	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	cendre|volcanique	NOM
cinder	cone	cinder cones are numerous in western north america as well as throughout other volcanic terrains of the world	0	scorie	cône	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	cendre|volcanique	NOM
cinder	cone	cinder cones are numerous in western north america as well as throughout other volcanic terrains of the world	0	scorie	cône	on aperçoit au fond un petit cône de scories ; la terrasse , qui surplombe en arrière-plan , est le reste d un ancien niveau du plancher du cratère	terrains	NOM
cinder	cone	photo by greg vaughn figure 4.11 sp crater , a cinder cones north of flagstaff , arizona	0	scorie	cône	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	figure	NOM
cinder	cone	cinder cones are the simplest type of volcano	0	scorie	cône	80 d entre eux sont des cônes de scories de type strombolien résultant chacun d une éruption unique édifices monogéniques	type	NOM
cinder	cone	a brief film that includes good footage of lava fountains , formation of cinder cones , and advance of lava flows into the pacific ocean	1	scorie	cône	les cônes de scories ici , au piton de la fournaise , île de la réunion s édifient à partir des fontaines de lave	lave|lave	NOM
cinder	cone	three hours later i looked down on suribachi , a 530-foot cinder cones that hardly seemed worthy of the prefix mount. it was hard to believe that the five-by-two-mile patch of land connected to it was the site of one of the bloodiest battles in world war ii , where some 25,000 soldiers - japanese and american - died	0	scorie	cône	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	cendre|rouge	NOM
cinder	cone	profile of sunset crater , arizona , a typical steep-sided cinder cones	0	scorie	cône	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	type|cendre	NOM
cinder	cone	the deep fractures in the continental crust are responsible for both the wells gray-clearwater field and the stikine belt , which includes the mount edziza volcanic field , a huge complex of vast lava flows , obsidian-rich cliffs , canary-yellow sulphurous ridges , and a series of tiny , perfect 150-metre-high cinder cones that date from about 1,000 years ago	0	scorie	cône	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	volcanique|cendre	NOM
cinder	cone	scoria cones , also known as cinder cones , are the most common type of volcano	0	scorie	cône	80 d entre eux sont des cônes de scories de type strombolien résultant chacun d une éruption unique édifices monogéniques	type	NOM
cinder	cone	between june 1983 and january 1984 , a series of small explosions , lava fountains , and lava flows erupted from a small cinder cones within the caldera	1	scorie	cône	les cônes de scories ici , au piton de la fournaise , île de la réunion s édifient à partir des fontaines de lave	lave|lave	NOM
cinder	cone	between june 1983 and january 1984 , a series of small explosions , lava fountains , and lava flows erupted from a small cinder cones within the caldera	0	scorie	cône	on aperçoit au fond un petit cône de scories ; la terrasse , qui surplombe en arrière-plan , est le reste d un ancien niveau du plancher du cratère	petit|petit	NOM
cinder	cone	the explosions hurled molten lava from the cinder cones , and lava flows melted a pit about 1.5 kilometers in diameter in the ice near the base of the volcano	1	scorie	cône	les cônes de scories ici , au piton de la fournaise , île de la réunion s édifient à partir des fontaines de lave	lave|lave	NOM
cinder	cone	the explosions hurled molten lava from the cinder cones , and lava flows melted a pit about 1.5 kilometers in diameter in the ice near the base of the volcano	0	scorie	cône	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	cendre|bas	NOM
cinder	cone	the costa ricans are deeply proud of their most famous volcano , arenal , a shapely cinder cones that rises into the clouds from t he rainforest around its base	0	scorie	cône	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	cendre|bas	NOM
cinder	cone	cinder cone , a volcanic cone built entirely of loose fragmented material pyroclastics	0	scorie	cône	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	cendre|volcanique	NOM
cinder	cone	geologists generally group volcanoes into four main kinds--cinder cones , composite volcanoes , shield volcanoes , and lava domes	1	scorie	cône	exploitation de la pouzzolane du volcan de lemptegy spatter cone , cône de scories soudées	volcan|volcan|volcan	NOM
cinder	cone	explosion pits , hardened lava flows , and cinder cones reveal other major volcanic episodes	0	scorie	cône	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	cendre|volcanique	NOM
cinder	cone	cinder cones as the name suggests , cinder cones are built from ejected lava fragments	0	scorie	cône	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	cendre|cendre	NOM
cinder	cone	the lava accumulates near the vent to produce a spatter or cinder cones	0	scorie	cône	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	vent	NOM
cinder	cone	the lava accumulates near the vent to produce a spatter or cinder cones	1	scorie	cône	exploitation de la pouzzolane du volcan de lemptegy spatter cone , cône de scories soudées	spatter	NOM
cinder	cone	the cycles of volcanism are laid out clear as museum specimen : craters taped in snow , dark paws of lava , hills of glossy obsidian , and cinder cones that look as if poured yesterday	0	scorie	cône	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	noir|cendre	NOM
cinder	cone	at devastation trail , our next stop , we paused at a cinder cones called puu puai , created in 1959 when a lava fountain surged out of a vent in kilauea s side and threw up cinder bits that fell steadily around the vent , eventually forming the cone	0	scorie	cône	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	vent|vent	NOM
cinder	cone	a cinder cones is a conical hill formed by the accumulation of cinders and other pyroclasts , normally of basaltic and andesitic composition bates and jackson , 1980 , p	0	scorie	cône	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	cendre|cendre	NOM
cinder	cone	rising 700 feet from its base , a cone of cinder sits symmetrical as sand in an hourglass on the park s northeast edge	0	scorie	cône	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	bas|cendre	NOM
cinder	form	explosive eruptions caused by gas rapidly expanding and escaping from molten lava formed cinders that fell back around the vent , building up the cone to a height of 1,200 feet	1	scorie	former	c est un petit cône dont la paroi est abrupte , formé de scories soudées , se trouvant au-dessus du point d émission de la lave fluide pauvre en gaz fig	lave|cône	ADJ
cinder	incandescent	strombolian eruptions are named for stromboli volcano off the west coast of italy , where a typical eruption consist of the rhythmic ejection of incandescent cinder , lapilli , and bombs to heights of a few tens or hundreds of feet meters	1	scorie	incandescent	il a donné son nom au type d activité volcanique dite strombolienne , s accompagnant d explosions avec projection de scories incandescentes	type|projection	ADJ
cinder	incandescent	strombolian eruptions are named for stromboli volcano off the west coast of italy , where a typical eruption consist of the rhythmic ejection of incandescent cinder , lapilli , and bombs to heights of a few tens or hundreds of feet meters	1	scorie	incandescent	le dynamisme strombolien il s exprime par des explosions rythmiques qui projettent des blocs et des scories incandescents	strombolian	ADJ
cinder	red	from the barren , red cinder cones on the summit of mauna kea to the fern-lined craters and black sand beaches of puna , volcanic activity has combined with the subtropical climate to create the scenery that draws visitors from all over the world	0	scorie	rouge	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	cendre|cône|volcanique	ADJ
cinder	red	in many eruptions , the froth is shattered explosively into small fragments that are hurled high into the air in the form of volcanic cinders red or black , volcanic ash commonly tan or gray , and volcanic dust	0	scorie	rouge	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	vent|volcanique|cendre|volcanique|volcanique	ADJ
cone	scoria	strombolian pyroclastic activity began at the site the following day and by the end of the day it generated a 40-m-high scoria cone	0	cône	scorie	80 d entre eux sont des cônes de scories de type strombolien résultant chacun d une éruption unique édifices monogéniques	strombolian	NOM
cone	scoria	two end-member genetic types of airfall deposits are recognize : scoria-fall deposits -- these are derived from strombolian eruptions of scoria cones	1	cône	scorie	80 d entre eux sont des cônes de scories de type strombolien résultant chacun d une éruption unique édifices monogéniques	strombolian	NOM
cone	scoria	two end-member genetic types of airfall deposits are recognize : scoria-fall deposits -- these are derived from strombolian eruptions of scoria cones	0	cône	scorie	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	types	NOM
cone	scoria	unlike the other two main volcano types , scoria cones have straight sides and very large summit craters , with respect to their relatively small edifices	0	cône	scorie	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	types	NOM
cone	scoria	unlike the other two main volcano types , scoria cones have straight sides and very large summit craters , with respect to their relatively small edifices	0	cône	scorie	on aperçoit au fond un petit cône de scories ; la terrasse , qui surplombe en arrière-plan , est le reste d un ancien niveau du plancher du cratère	cratère|petit	NOM
cone	scoria	the form and composition of the three main volcano types are summarized here : volcano type : scoria cone , shield volcano , stratovolcano eruption type : strombolian , hawaiian , plinian	1	cône	scorie	80 d entre eux sont des cônes de scories de type strombolien résultant chacun d une éruption unique édifices monogéniques	type|strombolian	NOM
cone	scoria	the form and composition of the three main volcano types are summarized here : volcano type : scoria cone , shield volcano , stratovolcano eruption type : strombolian , hawaiian , plinian	0	cône	scorie	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques	types	NOM
cone	scoria	the form and composition of the three main volcano types are summarized here : volcano type : scoria cone , shield volcano , stratovolcano eruption type : strombolian , hawaiian , plinian	0	cône	scorie	exploitation de la pouzzolane du volcan de lemptegy spatter cone , cône de scories soudées	volcan|volcan|volcan	NOM
cone	scoria	scoria cones are generated by strombolian eruptions , which produce eruptive columns of basalt tephra generally only a few hundred meters high	1	cône	scorie	80 d entre eux sont des cônes de scories de type strombolien résultant chacun d une éruption unique édifices monogéniques	strombolian	NOM
cone	scoria	scoria cones , also known as cinder cones , are the most common type of volcano	0	cône	scorie	80 d entre eux sont des cônes de scories de type strombolien résultant chacun d une éruption unique édifices monogéniques	type	NOM
cone	scoria	pyroclastic deposits are minor < 1% and of limited dispersal , generally from flank eruptions associated with parasitic scoria cones , or from rare , localized hydrovolcanic eruptions	0	cône	scorie	80 d entre eux sont des cônes de scories de type strombolien résultant chacun d une éruption unique édifices monogéniques	éruption|éruption	NOM
cone	scoria	pyroclastic deposits are minor < 1% and of limited dispersal , generally from flank eruptions associated with parasitic scoria cones , or from rare , localized hydrovolcanic eruptions	0	cône	scorie	ici le cône de scories du pariou , vieux de 9 000 ans , édifié en quelques mois d éruption	éruption|éruption	NOM
crater	rim	as they were winding up their studies on the floor and rim of the crater , the release of pent-up gas pressure inside the volcano ripped apart a dome that had plugged the vent	0	cratère	bord	les bornes de béton que vous croiserez sur les bords du cratère sont autant de points fixes , enfoncés très profondément dans le sol , qui permettent aux spécialistes de mesurer régulièrement les moindres mouvements du volcan	sol|volcan	NOM
crater	rim	the distance between the lake surface and the lowest point on the crater rim , known as the freeboard , has shrunk from 8.3 metres 27ft to 4.5 metres in the last two months , according to the oxfam team s senior geologist , professor kelvin rodolfo	0	cratère	bord	cette station laser automatique mesure une fois par minute la distance entre les deux bords du cratère principal du piton de la fournaise à 5 millimètres près	distance	NOM
crater	rim	the distance between the lake surface and the lowest point on the crater rim , known as the freeboard , has shrunk from 8.3 metres 27ft to 4.5 metres in the last two months , according to the oxfam team s senior geologist , professor kelvin rodolfo	0	cratère	bord	un extensomètre mesure l écartement des deux lèvres d une faille dans le cratère principal du volcan , tandis qu un distancemètre automatique relève à chaque minute la distance entre les deux bords du cratère principal , soit 697 mètres , avec une précision de quelques millimètres	distance	NOM
crater	rim	the distance between the lake surface and the lowest point on the crater rim , known as the freeboard , has shrunk from 8.3 metres 27ft to 4.5 metres in the last two months , according to the oxfam team s senior geologist , professor kelvin rodolfo	0	cratère	bord	une façon de prendre le pouls du colosse au bord du cratère du vulcano îles eoliennes , un chercheur mesure à distance la température d une fumerolle à l aide d un pistolet à infrarouges	distance	NOM
crater	rim	check out the volcano displays and watch the short film on eruptions before setting out to circle the kilauea caldera on the 12-kilometre crater rim drive loop road	0	cratère	bord	quand la montagne est en crise , comme ici au bord du cratère fumant du kilauea , la fête revêt un caractère propitiatoire	kilauea	NOM
crater	rim	check out the volcano displays and watch the short film on eruptions before setting out to circle the kilauea caldera on the 12-kilometre crater rim drive loop road	0	cratère	bord	<#mon-7-105> le monde du 08/03/1994 page : 13 titre de l article : environnement l expédition de jean-louis etienne sur le volcan erebus les images du cousteau des glaces castaing michel si jean-louis etienne ne devait conserver qu un unique souvenir de son expédition , achevée la semaine dernière , sur l erebus , seul volcan du pôle sud en activité , ce serait , a-t-il confié mardi 1 mars devant la presse , les deux heures passées seul , égoïstement , au bord du cratère	volcan|monde	NOM
crater	rim	officially it is forbidden to stay overnight : people tend to fall asleep up there and , dreaming of primeval urges , roman gods at their forges or whatever else takes their fancy , they roll over the rim and into the crater where they are consumed by the burning heart of the volcano , the latest offering in some age-old rite	0	cratère	bord	<#mon-7-105> le monde du 08/03/1994 page : 13 titre de l article : environnement l expédition de jean-louis etienne sur le volcan erebus les images du cousteau des glaces castaing michel si jean-louis etienne ne devait conserver qu un unique souvenir de son expédition , achevée la semaine dernière , sur l erebus , seul volcan du pôle sud en activité , ce serait , a-t-il confié mardi 1 mars devant la presse , les deux heures passées seul , égoïstement , au bord du cratère	volcan|dernier	NOM
crater	rim	the lack of lava or pyroclastic material on the rim of the craters indicates that they are not formed by eruptions	0	cratère	bord	au bromo en indonésie , des offrandes fleurs , soie , nourriture , pièces de monnaie à brahma sont déposées au bord du cratère ou jetées dans celui-ci ; des prêtres , suivis des fidèles , doivent faire , de nuit , trois fois le tour du cratère pour assurer une nouvelle année sans éruptions	faire|éruption	NOM
crater	rim	although large eruptions and lava flows are uncommon , smaller eruptions occur very frequently and often hurl blobs of lava above the crater rim	0	cratère	bord	au bromo en indonésie , des offrandes fleurs , soie , nourriture , pièces de monnaie à brahma sont déposées au bord du cratère ou jetées dans celui-ci ; des prêtres , suivis des fidèles , doivent faire , de nuit , trois fois le tour du cratère pour assurer une nouvelle année sans éruptions	éruption|éruption	NOM
crater	rim	although large eruptions and lava flows are uncommon , smaller eruptions occur very frequently and often hurl blobs of lava above the crater rim	1	cratère	bord	au bord du cratère actuel sans doute celui de l éruption de 1631 , vous entendrez sûrement l un des guides essayer de communiquer un frisson de crainte à un groupe de touristes , en affirmant que le vésuve va se réveiller très , très bientôt peut-être même dans la demi-heure qui suit !	éruption|éruption	NOM
crater	rim	16 january 1993 p.5 british scientist dies in colombian volcano eruption geoffrey brown by james adams and ian murray a leading british scientist was among nine people killed when a volcano in colombia erupted as they were walking along the inner rim of the crater	0	cratère	bord	les bornes de béton que vous croiserez sur les bords du cratère sont autant de points fixes , enfoncés très profondément dans le sol , qui permettent aux spécialistes de mesurer régulièrement les moindres mouvements du volcan	volcan|volcan	NOM
crater	rim	16 january 1993 p.5 british scientist dies in colombian volcano eruption geoffrey brown by james adams and ian murray a leading british scientist was among nine people killed when a volcano in colombia erupted as they were walking along the inner rim of the crater	0	cratère	bord	un extensomètre mesure l écartement des deux lèvres d une faille dans le cratère principal du volcan , tandis qu un distancemètre automatique relève à chaque minute la distance entre les deux bords du cratère principal , soit 697 mètres , avec une précision de quelques millimètres	volcan|volcan	NOM
crater	rim	16 january 1993 p.5 british scientist dies in colombian volcano eruption geoffrey brown by james adams and ian murray a leading british scientist was among nine people killed when a volcano in colombia erupted as they were walking along the inner rim of the crater	0	cratère	bord	<#mon-7-105> le monde du 08/03/1994 page : 13 titre de l article : environnement l expédition de jean-louis etienne sur le volcan erebus les images du cousteau des glaces castaing michel si jean-louis etienne ne devait conserver qu un unique souvenir de son expédition , achevée la semaine dernière , sur l erebus , seul volcan du pôle sud en activité , ce serait , a-t-il confié mardi 1 mars devant la presse , les deux heures passées seul , égoïstement , au bord du cratère	volcan|volcan	NOM
crater	rim	to tour the volcano , we took the popular 11-mile crater rim drive , which loops around the kilauea summit	0	cratère	bord	au bromo en indonésie , des offrandes fleurs , soie , nourriture , pièces de monnaie à brahma sont déposées au bord du cratère ou jetées dans celui-ci ; des prêtres , suivis des fidèles , doivent faire , de nuit , trois fois le tour du cratère pour assurer une nouvelle année sans éruptions	tour	NOM
crater	rim	to tour the volcano , we took the popular 11-mile crater rim drive , which loops around the kilauea summit	0	cratère	bord	quand la montagne est en crise , comme ici au bord du cratère fumant du kilauea , la fête revêt un caractère propitiatoire	kilauea	NOM
crater	rim	crater rim drive gives motorists a circle tour of the birthplace of the big island of hawaii	0	cratère	bord	au bromo en indonésie , des offrandes fleurs , soie , nourriture , pièces de monnaie à brahma sont déposées au bord du cratère ou jetées dans celui-ci ; des prêtres , suivis des fidèles , doivent faire , de nuit , trois fois le tour du cratère pour assurer une nouvelle année sans éruptions	tour	NOM
crater	rim	danger potential 1 2 kilauea , hawaii the most continuously active volcano on earth , kilauea spews out five cubic metres of lava per second but is not considered that dangerous , having a hotel on the rim of one of its craters	1	cratère	bord	quand la montagne est en crise , comme ici au bord du cratère fumant du kilauea , la fête revêt un caractère propitiatoire	kilauea|kilauea	NOM
crater	rim	three months before the eruption , the long-lived lava lake in halemaumau played actively about 150 feet below the crater rim	0	cratère	bord	au bromo en indonésie , des offrandes fleurs , soie , nourriture , pièces de monnaie à brahma sont déposées au bord du cratère ou jetées dans celui-ci ; des prêtres , suivis des fidèles , doivent faire , de nuit , trois fois le tour du cratère pour assurer une nouvelle année sans éruptions	éruption|faire	NOM
crater	rim	the crater rim drive and chain of craters road wind their way through a sea of jagged black lava that has been deposited by the kilauea volcano in the shadow of towering mauna loa , on the big island of hawaii	0	cratère	bord	quand la montagne est en crise , comme ici au bord du cratère fumant du kilauea , la fête revêt un caractère propitiatoire	kilauea	NOM
crater	rim	granted , the robot had to be rescued on the return trip , when it tipped over 350 feet short of the crater rim	0	cratère	bord	au bord du cratère du kawah idjen , en indonésie , les fumerolles déposent de grandes quantités de soufre	granted	NOM
debris	avalanche	debris avalanches are thin and long relative to slumps	0	débris	avalanche	avalanches de dÉbris l édification d un volcan s accompagne de glissements gravitaires ou avalanches de débris qui se déclenchent le long d un plan de glissement avant de se désagréger en débris de taille pluri-hectométrique à inframillimétrique , les particules les plus fines constituant la matrice des plus grosses	avalanches|avalanches|long	NOM
dome	growth	for instance , mount st helens in washington switched between lava dome growth and violent eruptions several times between may and october 1980 , and geologists are naturally keen to know why	1	dôme	croissance	saint helens États-unis , croissance du dôme de lave , explosion de cendres le 19 mars montant à 13,5 kilomètres de hauteur	helens	NOM
dome	growth	the roles of magma supply and ascent rates , degassing and crystallization , and other controls on explosive eruptions and dome growth were tested and quantified 1 /0	1	dôme	croissance	saint helens États-unis , croissance du dôme de lave , explosion de cendres le 19 mars montant à 13,5 kilomètres de hauteur	explosive	NOM
dome	growth	small pyroclastic flows accompanied growth of the dome.scientists were worried that this eruption might trigger a giant landslide from augustine s steep upper cone , which could enter the sea to create a tsunami powerful seismic sea wave	0	dôme	croissance	22 août 1997 , page 15 aujourd hui la soufrière de montserrat est de plus en plus menaçante la croissance du dôme de la soufrière de l île de montserrat , dans les caraïbes , se poursuit , sur un fond de forte activité sismique	fort|sismique	NOM
dome	growth	small pyroclastic flows accompanied growth of the dome.scientists were worried that this eruption might trigger a giant landslide from augustine s steep upper cone , which could enter the sea to create a tsunami powerful seismic sea wave	0	dôme	croissance	cette éruption se caractérise par une activité éruptive comparable à celle du début de 1902 , avec croissance d un dôme dans le cratère sommital et destruction de ce dernier par des explosions dirigées latéralement	éruption|dernier	NOM
dome	growth	slow growth of the dome took place more or less continuously throughout 1983 , accompanied at times by small explosions from a crater at the crest of the dome	1	dôme	croissance	 6 au 10 février merapi indonésie , grosses explosions vulcaniennes entraînant d importantes chutes de cendres qui détruisent les récoltes ; nouvelle croissance du dôme de lave après l effondrement des 3/5e de celui-ci le 1er décembre 1981	explosions	NOM
dome	growth	slow growth of the dome took place more or less continuously throughout 1983 , accompanied at times by small explosions from a crater at the crest of the dome	0	dôme	croissance	cette éruption se caractérise par une activité éruptive comparable à celle du début de 1902 , avec croissance d un dôme dans le cratère sommital et destruction de ce dernier par des explosions dirigées latéralement	explosions	NOM
dome	growth	such activity could include the outpouring of lava flows not observed to date , as well as renewed dome growth and small-to-moderate explosive events	1	dôme	croissance	saint helens États-unis , croissance du dôme de lave , explosion de cendres le 19 mars montant à 13,5 kilomètres de hauteur	explosive	NOM
