basalt	form	3	where the melt forms from a subducted plate , basalt-magma blobs rise up against the underside of the continental crust	basalte	former	3	la faille de thingvellir , les labyrinthes de sables enchantés du landmannalaugar , les colonnes de basalte qui forment d interminables orgues pour le concert des dieux , les glaciers que déchirent des gorges bleues et vertigineuses , comme celle de fjadrargljufur , près de kirkjubaejarklaustur , les icebergs impassibles des fjords , les cônes massacrés des volcans , ces dalles d église que la nature a taillées , à l est du mont klaustur , entre les glaces et la mer
basalt	form	4	the large scale of the tharsis shield volcanoes suggests that they formed from massive eruptions of fluid basalt over prolonged periods of time	basalte	former	4	les fonds océaniques , qui représentent 60 % de la surface du globe , sont formés de basalte
basalt	form	5	massive fissure eruptions in the geological past have generated extraordinarily voluminous lava flows that form large continental flood basalt provinces	basalte	former	5	en effet , la roche-mère de ces diamants , l éclogite , se forme lorsque les basaltes du plancher océanique s enfoncent dans le manteau , sous les plaques continentales
basalt	form	6	whereas basalt forms a a and pahoehoe lava , andesite generally produces blocky lava , which contains smooth-sided , angular fragments blocks that are not as splintery or vesicular as a a lava fragments	basalte	former	6	elle a formé les grandes coulées de basalte qui couvrent les paysages que nous traversons
basalt	form	7	hall rested rocks in a hot iron foundry and showed that molten basalt forms crystals if cooled slowly	basalte	former		
basalt	form	8	the hexagonal columns of fingal s cave in scotland were formed by flood basalts , which can spill from fissures in the crust to form plateaus hundreds of feet deep	basalte	former		
basalt	form	9	since komatiites were discovered in 1969 , the prevailing theory held that they formed , like the basalt lavas common today , at shallow depths and low pressures	basalte	former		
basalt	form	10	23 catherine hickson above examines columns of basalt formed from cooling lava about 10,000 years ago near today s whistler , b.c	basalte	former		
basalt	form	11	almost all of the magma erupted from hawaii s volcanoes forms dark gray to black volcanic rock called basalt , generally in the form of lava flows and , less commonly , as fragmented lava such as volcanic bombs , cinders , pumice , and ash	basalte	former		
cone	turn	1	majestic cones can turn into lethal monsters	cône	donner	1	d autres donnent des cônes mixtes , la lave débordant du cratère à intervalles , entre lesquels le cône se recouvre de lapillis et de bombes : le stromboli îles lipari est un excellent exemple ; d autres enfin donnent presque uniquement des laves très fluides : tel le kilauea dans la grande île d hawaï
cone	turn	2	much as it does on land , the cone cools and turns solid , then a new lava flow breaks out from it , running down the flanks and beginning the process of making an undersea mountain	cône	donner	2	en ces lieux se produisit indubitablement une éruption dont les coulées se jetèrent dans la mer; et le contact entre l eau et la roche en fusion , très explosif , donna naissance aux deux cônes littoraux
cone	turn	3	the overnight eruptions , televised live , lit up the sky with bright red sprays and turned the cone into a twinkling incandescent carpet	cône	donner	3	ces épanchements de lave fluide donnent naissance à des cônes aux pentes très douces appelés volcans-boucliers
cone	build	1	fissure eruptions and lava plateaus we think of volcanic eruptions as building a cone or mountain from a central vent	cône	ouvrir	1	il est truffé de carrières ouvertes dans des cônes volcaniques multicolores où alternent les coulées de lave noirâtre refroidie et les couches de pouzzolanes rougies par les émissions de fumerolles
cone	build	2	later volcanic activity built a small cinder cones in the lake called wizard island , which today provides a mute reminder of past activity figure 4.19	cône	ouvrir	2	les deux explosions ouvrirent des fissures dans un petit cône volcanique et des coulées de lave s épanchèrent et recouvrirent tout le fond du cratère du vésuve
cone	build	3	their overall broad shapes result from the extrusion of very fluid low viscosity basalt lava that spreads outward from the summit area , in contrast to the vertical accumulation of airfall tephra around scoria-cone vents , and the build-up of viscous lava and tephra around stratovolcanoes	cône	ouvrir		
cone	build	4	powerful fountaining episodes hurled molten rock 450 meters into the air and built a cone of lava fragments that quickly became the tallest landmark on the rift zone	cône	ouvrir		
cone	build	5	because these lavas are more viscous stickier than basalt , they tend to form thicker flows that travel shorter distances from the vent; consequently , andesite and dacite lavas typically build tall cones with steep slopes of more than 20 degrees	cône	ouvrir		
cone	build	6	some ejected material may land near the vent and build a cone structure , whereas smaller particles will be carried great distances by the wind	cône	ouvrir		
cone	build	7	they are typically steep-sided , symmetrical cones of large dimension built of alternating layers of lava flows , volcanic ash , cinders , blocks , and bombs and may rise as much as 8,000 feet above their bases	cône	ouvrir		
cone	build	8	explosive eruptions caused by gas rapidly expanding and escaping from molten lava formed cinders that fell back around the vent , building up the cone to a height of 1,200 feet	cône	ouvrir		
cone	build	9	cinder cones are built from ejected lava fragments and are usually less than 300 meters 1000 feet high	cône	ouvrir		
cone	build	10	was formed about 1,340 years ago in a process called fire-fountaining , where lava boils like a pot of porridge and spews showers of basaltic bombs which build up the cone	cône	ouvrir		
cone	build	11	the most voluminous of these post-caldera eruptions have built the volcanic cone of wizard island on the western side of the lake	cône	ouvrir		
cone	build	12	after centuries of sporadic ejections of lava and ash that built its scenic cone , st	cône	ouvrir		
cone	build	13	these built an aesthetically pleasing cone , while finer ash fell over a much larger area , burning and eventually covering the village of paricutin	cône	ouvrir		
cone	build	14	the tephra accumulates near the central vent and builds a cinder cones	cône	ouvrir		
cone	build	15	heat from friction melts the crust , releasing magma that erupts and builds rows of cones such as the cascade range	cône	ouvrir		
cone	build	16	with successive eruptions , however , they can still build up into huge , cone-shaped peaks such as mount kilimanjaro in tanzania	cône	ouvrir		
cone	build	17	a fountain of molten rock builds a new cone , which rose 300 feet 90 meters in just six days	cône	ouvrir		
cone	build	18	and , since mars has no moving plates , the hot spot keeps pumping up magma in the same place , building up the volcano s cone	cône	ouvrir		
cone	build	19	composite volcano , a steep volcanic cone built by both lava flows and pyroclastic eruptions	cône	ouvrir		
cone	build	20	rather than building a cone , these long , narrow cracks pour forth a low-viscosity hawaiian-type lava , blanketing a wide area	cône	ouvrir		
cone	build	21	alternating layers of ash and lava build up a steep cone , known as a stratovolcano or composite cone	cône	ouvrir		
cone	build	22	helens and the eruptive histories of other cascade volcanoes continue to improve public awareness and understanding of these potentially dangerous peaks.in contrast to kilauea , cascade volcanoes erupt a variety of magma types that generate a wide range of eruptive behavior and build steepsided cones known as composite volcanoes	cône	ouvrir		
cone	build	23	cinder cone , a volcanic cone built entirely of loose fragmented material pyroclastics	cône	ouvrir		
cone	build	24	this continues , building up the cone until it can t support itself. later we visited debris from the avalanche - chunks of rock hundreds of feet tall , standing like mini-mountains on the flat plain	cône	ouvrir		
cone	build	25	during 9 years of activity , par\edcutin built a prominent cone , covered about 100 square miles with ashes , and destroyed the town of san juan	cône	ouvrir		
cone	build	26	cinder cones as the name suggests , cinder cones are built from ejected lava fragments	cône	ouvrir		
cone	build	27	the highest volcanic landform of historic age in hawaii is the cone being built by the 1983-to-present pu u o o eruption	cône	ouvrir		
cone	build	28	end of eruptions from puu oo in all , 44 episodes of high fountaining at the puu oo vent built a cinder-and-spatter cone 842 feet 257 m high and covered 15 square miles 40 square km with lava	cône	ouvrir		
cone	build	29	spatter cone , a low , steep-sided cone of spatter built up on a fissure or vent	cône	ouvrir		
cone	build	30	a cone can build so steeply that it can t support itself and so collapses in huge landslides that send debris miles down-slope - a process discovered in hawaii	cône	ouvrir		
cone	build	31	growth profiles of kilauea s newest volcanic cone , built during the pu u o o eruption	cône	ouvrir		
cone	build	32	a spatter cone is a low , steep-sided cone of spatter built up on fissure or vent; it is usually of basaltic material bates and jackson , 1980 , p	cône	ouvrir		
cone	build	33	eruptions of andesitic lava flows between 1953 and 1960 built a new cone on trident s southwest flank , adding yet another to the volcano s older complex of three overlapping cones hence the name trident	cône	ouvrir		
crater	coat	1	sunshine yellow sulfur coats some of the crater s sheer rock faces	cratère	recouvrir	1	pour ne plus le laisser partir en fumée , des scientifiques russes projettent de recouvrir ledit cratère d un couvre-chef pyramidal de 9 mètres de côté
crater	coat			cratère	recouvrir	2	les deux explosions ouvrirent des fissures dans un petit cône volcanique et des coulées de lave s épanchèrent et recouvrirent tout le fond du cratère du vésuve
crater	coat			cratère	recouvrir	3	les champs fumerolliens du volcan vulcano recouvrent une partie de la lèvre nord du cratère
crater	coat			cratère	recouvrir	4	j okullhlaup aujourd hui , son cratère est recouvert par 450 mètres de glace , mais l activité géothermale y a créé un lac sous-glaciaire qui se vide tous les cinq ou dix ans lors d impressionnantes coulées de boues baptisées jökullhlaup par les islandais , qui traversent la plaine , heureusement inhabitée , de sandur sur la côte sud
crater	let	1	in 1995 , galeras finally let me back inside its crater	cratère	permettre	1	un sentier permet d accéder au fond du cratère , vaste dépression de 1 100 mètres de long sur 750 mètres de large
crater	let			cratère	permettre	2	<#geo-15-23> prévision tueurs gris sous haute surveillance jean-françois lénat une batterie d instruments de mesure disposés aux abords des cratères permet de sonder en permanence les variations d activité de certains monstres , les volcans gris au réveil redoutable
crater	let			cratère	permettre	3	tout cela devrait bien sûr permettre d en savoir plus sur la surface de vénus , dont on se demande si elle est martelée ou non par de nombreux cratères météoritiques , ce qui permettrait en partie de dater les terrains observés selon leur degré d érosion
crater	let			cratère	permettre	4	on croit souvent que les cheminées qui débouchent au fond des cratères sont creuses et qu elles permettent donc de s enfoncer dans les profondeurs
crater	let	1	in 1995 , galeras finally let me back inside its crater	cratère	faire	1	la famille prévot , qui réside à rome , était en train de gravir les pentes du volcan à proximité du sommet avec une dizaine de touristes conduits par un guide , lorsque une explosion près du cratère a fait sauter un bouchon de lave
crater	let			cratère	faire	2	nous faisons tout le tour du cratère , examinons différents hornitos
crater	let			cratère	faire	3	par exemple , qui abrite un lac de cratère et fait preuve depuis mars 1991 d une activité sismique anormale , vient d être équipé , par le laboratoire d instrumentation géophysique de l université de savoie , d une station automatique de mesure du bruit dans son larde cratère
crater	let			cratère	faire	4	c est environ 10 tonnes de matière qui apparaissent ainsi chaque jour dans le cratère , faisant du kawa ijen une véritable usine à soufre
crater	let			cratère	faire	5	au début d avril 1906 , le panache de vapeur qui sortait constamment du cratère s accrut ; en même temps , des secousses sismiques , des grondements souterrains , de petites explosions qui firent sauter le bord du cratère constituèrent la phase préliminaire
crater	let			cratère	faire	6	le cratère libère aussi des gaz faits d un mélange d eau et d éléments comme le soufre , le chlore , le fluor , le carbone , l azote et une centaine d éléments mineurs dont des hallogènes , des éléments alcalins sodium , potassium
crater	let			cratère	faire	7	une équipe hispano-indienne part à l assaut du mont fumant et descend à l aide de cordes dans le cratère faire provision du soufre dont les canons catholiques manquent
crater	let			cratère	faire	8	elle acheva sa course dans le cratère du volcan kilauea dont elle fit sa demeure , provoquant ses éruptions d un coup de talon
crater	let			cratère	faire	9	de là le volcan fait du soulèvement de la croûte, puis le cratère subitement troué au sommet du volcan
crater	let			cratère	faire	10	de fait , des photos de ravines le long des pentes de cratères font penser à des ruisseaux dévalant une colline
crater	let			cratère	faire	11	on les trouve , en effet , à proximité des pôles , là où il fait très froid , ainsi que sur les pentes des cratères privées de soleil
crater	let			cratère	faire	12	la communauté scientifique , qui s est mobilisée , ajoute ses craintes , notamment le professeur etienne juvigné , de liège , sommité de la volcanologie , ou bernard valadas , à l époque enseignant de géomorphologie à clermont-ferrand , qui estime aujourd hui que le gour de tazenat est incontestablement un des grands sites d auvergne et que ce lac profond , logé dans un maar [cratère explosif] , fait partie du patrimoine volcanique mondial
crater	let			cratère	faire	13	un phoque , dérangé dans sa sieste , se pavane sur un rocher elles sont particulièrement nombreuses en marge de la route circulaire qui s offre , à borgarnes , un détour à ne pas rater vers la péninsule du snaefells- l eldborg , pas plus haut que trois pommes comparé au seigneur du lieu , le snaefellsjôkull , qui domine le site de son cône régulier , fait figure de cratère d opérette
debris	want	1	scientists want to find out how often these debris flows sweep down a mountainside without warning	débris	devoir	1	en outre , des artificiers essayeront de faire sauter un éperon rocheux dont les débris devraient , eux aussi , tomber dans le chenal
